Buffer_ID,Day,MinvonTime_Start_Number,MaxvonTime_End_Number,Time,Jurisdiction_ID,Waterbody_ID,Relevant
96,16-07-04,9.74,16.51,,,,False
96,16-07-04,9.74,16.51,,J54130,,False
96,16-07-04,9.74,16.51,15.4530555556412,,328961720B,False
96,16-07-04,9.74,16.51,15.6024999999208,J54130,329216611,True
96,16-07-04,9.74,16.51,,J54184,,False
96,16-07-04,9.74,16.51,16.3416666666744,,329216611,False
96,16-07-04,9.74,16.51,16.3588888889062,,328961724,False
96,16-07-04,9.74,16.51,16.0641666665906,J54173,,False
96,16-07-04,9.74,16.51,,,,False
96,16-07-04,9.74,16.51,,,,False
96,16-07-04,9.74,16.51,,,,False
96,16-07-04,9.74,16.51,10.2466666666442,,328961720B,False
96,16-07-04,9.74,16.51,,,,False
96,16-07-04,9.74,16.51,10.3688888889737,,329505191,False
96,16-07-04,9.74,16.51,10.5216666666674,,328961720B,False
96,16-07-04,9.74,16.51,,,,False
96,16-07-04,9.74,16.51,11.7399999999907,,329069255,False
96,16-07-04,9.74,16.51,,,,False
96,16-07-04,9.74,16.51,,,,False
96,16-07-04,9.74,16.51,,,,False
96,16-07-04,9.74,16.51,11.6052777777077,,329216614,False
96,16-07-04,9.74,16.51,,,,False
386,16-07-04,10.02,18.00,11.9083333333838,,,False
386,16-07-04,10.02,18.00,13.9488888888736,,329518145B,False
386,16-07-04,10.02,18.00,13.6130555556156,J54131,329518145B,True
386,16-07-04,10.02,18.00,13.2205555555411,J54129,329518145B,True
386,16-07-04,10.02,18.00,,J54130,,False
386,16-07-04,10.02,18.00,12.5722222222248,J54129,329459116B,True
386,16-07-04,10.02,18.00,,J54130,,False
386,16-07-04,10.02,18.00,12.3552777777077,J54173,,False
386,16-07-04,10.02,18.00,11.9319444444263,,328961724,False
386,16-07-04,10.02,18.00,14.2133333333186,J54129,329663955,True
386,16-07-04,10.02,18.00,16.828055555583,J54131,329518145B,True
386,16-07-04,10.02,18.00,,J54129,,False
386,16-07-04,10.02,18.00,14.2461111110752,J54173,329459116B,True
386,16-07-04,10.02,18.00,,J54130,,False
386,16-07-04,10.02,18.00,,J54130,,False
386,16-07-04,10.02,18.00,15.6702777778264,,329518145B,False
386,16-07-04,10.02,18.00,16.3808333334164,,329518145B,False
386,16-07-04,10.02,18.00,11.1430555555271,,329459116B,False
386,16-07-04,10.02,18.00,16.5497222221456,,329459116B,False
386,16-07-04,10.02,18.00,,J54129,,False
386,16-07-04,10.02,18.00,17.4052777777542,J54130,329518145B,True
386,16-07-04,10.02,18.00,,J54129,,False
386,16-07-04,10.02,18.00,18.0477777777705,J54129,329534139,True
386,16-07-04,10.02,18.00,16.496666666586,,,False
386,16-07-04,10.02,18.00,,,,False
386,16-07-04,10.02,18.00,10.7013888888177,,329518145B,False
386,16-07-04,10.02,18.00,,J54130,,False
386,16-07-04,10.02,18.00,11.1688888889621,,329430944,False
386,16-07-04,10.02,18.00,,,,False
386,16-07-04,10.02,18.00,,J54130,,False
386,16-07-04,10.02,18.00,,,,False
386,16-07-04,10.02,18.00,,J54129,,False
386,16-07-04,10.02,18.00,17.6297222222784,J54129,329518145B,True
386,16-07-04,10.02,18.00,12.9688888888923,J54129,329459116B,True
386,16-07-04,10.02,18.00,10.7322222221992,J54129,329518145B,True
386,16-07-04,10.02,18.00,13.2616666666581,,329518145B,False
386,16-07-04,10.02,18.00,,J54129,,False
386,16-07-04,10.02,18.00,,J54130,,False
386,16-07-04,10.02,18.00,13.8652777777752,,,False
386,16-07-04,10.02,18.00,,,,False
386,16-07-04,10.02,18.00,,J54130,,False
386,16-07-04,10.02,18.00,16.54527777771,,329518145B,False
386,16-07-04,10.02,18.00,16.5708333333023,,329518146,False
386,16-07-04,10.02,18.00,16.7288888889598,,329459116B,False
386,16-07-04,10.02,18.00,,,,False
386,16-07-04,10.02,18.00,13.6288888888084,,329518147,False
386,16-07-04,10.02,18.00,,,,False
386,16-07-04,10.02,18.00,,J54129,,False
511,16-07-04,10.75,19.22,16.117499999993,J54155,-1,False
511,16-07-04,10.75,19.22,14.6275000000605,J54140,-1,False
511,16-07-04,10.75,19.22,12.1513888888294,,-1,False
511,16-07-04,10.75,19.22,12.0008333333535,,329225635,False
511,16-07-04,10.75,19.22,17.6780555555597,,329328382,False
511,16-07-04,10.75,19.22,17.317777777731,J54145,-1,False
511,16-07-04,10.75,19.22,16.8436111111077,J54129,329264876,True
511,16-07-04,10.75,19.22,11.7775000000256,,-1,True
511,16-07-04,10.75,19.22,17.4961111111916,J54129,-1,True
28,16-07-04,10.75,17.31,11.5841666667257,J54181,329291806,True
28,16-07-04,10.75,17.31,,J54181,,False
28,16-07-04,10.75,17.31,,J54181,,False
18,16-07-04,13.50,17.50,,J54141,,False
18,16-07-04,13.50,17.50,15.2825000000303,J54182,329291807,True
386,16-07-05,11.39,18.56,13.7255555555457,,329518145A,False
386,16-07-05,11.39,18.56,13.1299999999464,J54130,329459118,True
386,16-07-05,11.39,18.56,12.7269444444682,J54130,329459116B,True
386,16-07-05,11.39,18.56,12.4011111111031,,-1,False
386,16-07-05,11.39,18.56,11.906111111166,J54130,329459116B,True
386,16-07-05,11.39,18.56,17.2597222222248,J54129,329459116B,True
386,16-07-05,11.39,18.56,12.3630555555574,,-1,False
386,16-07-05,11.39,18.56,12.6613888889551,J54129,329518145B,True
386,16-07-05,11.39,18.56,,J54145,,False
386,16-07-05,11.39,18.56,13.3319444444496,J54130,0,False
386,16-07-05,11.39,18.56,13.3413888888317,,-1,False
386,16-07-05,11.39,18.56,,,,False
386,16-07-05,11.39,18.56,,,,False
386,16-07-05,11.39,18.56,14.5352777777589,J54129,328961689B,True
386,16-07-05,11.39,18.56,,J54130,,False
386,16-07-05,11.39,18.56,,J54130,,False
386,16-07-05,11.39,18.56,,J54130,,False
386,16-07-05,11.39,18.56,,J54131,,False
386,16-07-05,11.39,18.56,,J54129,,False
386,16-07-05,11.39,18.56,13.0488888889086,J54130,329459116A,True
386,16-07-05,11.39,18.56,,,,False
386,16-07-05,11.39,18.56,,J54129,,False
386,16-07-05,11.39,18.56,16.6458333333721,,329518145A,False
386,16-07-05,11.39,18.56,,J54129,,False
386,16-07-05,11.39,18.56,16.890000000014,,329518145B,False
386,16-07-05,11.39,18.56,16.0258333333768,J54129,329518145B,True
386,16-07-05,11.39,18.56,,,,False
386,16-07-05,11.39,18.56,15.851388888841,J54129,329563838,True
386,16-07-05,11.39,18.56,14.9150000000373,J54126,,False
386,16-07-05,11.39,18.56,,J54130,,False
386,16-07-05,11.39,18.56,,J54129,,False
386,16-07-05,11.39,18.56,18.3972222221782,J54131,,False
511,16-07-05,10.83,18.00,12.001666666707,,329328382,False
511,16-07-05,10.83,18.00,17.2800000000279,,329328382,False
511,16-07-05,10.83,18.00,17.0566666667,J54126,-1,False
511,16-07-05,10.83,18.00,16.5144444445032,J54131,-1,True
511,16-07-05,10.83,18.00,15.3702777777216,J54129,328961697B,True
511,16-07-05,10.83,18.00,,J54129,,False
511,16-07-05,10.83,18.00,17.5672222221619,J54131,,False
511,16-07-05,10.83,18.00,,,,False
511,16-07-05,10.83,18.00,,J54131,,False
511,16-07-05,10.83,18.00,13.8719444444287,,-1,False
28,16-07-05,9.59,17.21,13.2466666666442,J54181,329459118,True
28,16-07-05,9.59,17.21,14.5077777777915,J54170,329480766,True
28,16-07-05,9.59,17.21,14.0127777778544,J54181,,False
28,16-07-05,9.59,17.21,13.9505555555806,J54181,328961689B,True
28,16-07-05,9.59,17.21,13.2772222221829,,328961724,False
28,16-07-05,9.59,17.21,12.5419444445288,,329459118,False
28,16-07-05,9.59,17.21,11.7961111111217,J54181,329459118,True
28,16-07-05,9.59,17.21,,J54181,,False
28,16-07-05,9.59,17.21,11.2244444444077,J54182,329459116B,True
28,16-07-05,9.59,17.21,,J54181,,False
307,16-07-05,8.86,17.08,,,,False
307,16-07-05,8.86,17.08,,J54129,,False
307,16-07-05,8.86,17.08,,,,False
307,16-07-05,8.86,17.08,,,,False
307,16-07-05,8.86,17.08,,J54129,,False
307,16-07-05,8.86,17.08,,,,False
307,16-07-05,8.86,17.08,10.3361111110426,,329093898,False
307,16-07-05,8.86,17.08,10.6747222222039,J54130,,False
307,16-07-05,8.86,17.08,,J54128,,False
307,16-07-05,8.86,17.08,,J54130,,False
307,16-07-05,8.86,17.08,,J54130,,False
307,16-07-05,8.86,17.08,11.9358333333512,J54130,329093898,True
307,16-07-05,8.86,17.08,,,,False
307,16-07-05,8.86,17.08,,,,False
307,16-07-05,8.86,17.08,,J54130,,False
307,16-07-05,8.86,17.08,,J54130,,False
307,16-07-05,8.86,17.08,,J54145,,False
307,16-07-05,8.86,17.08,16.3075000000536,,,False
307,16-07-05,8.86,17.08,,J54173,,False
386,16-07-06,9.00,11.67,10.7005555556389,J54129,329518145B,True
386,16-07-06,9.00,11.67,9.92194444447523,J54129,329459117,True
386,16-07-06,9.00,11.67,10.8947222222923,,329563838,False
386,16-07-06,9.00,11.67,,J54130,,False
386,16-07-06,9.00,11.67,,,,False
386,16-07-06,9.00,11.67,10.194444444438,,,False
386,16-07-06,9.00,11.67,,J54130,,False
386,16-07-06,9.00,11.67,,,,False
386,16-07-06,9.00,11.67,9.12249999999767,J54173,329518145B,True
386,16-07-06,9.00,11.67,9.50527777784737,J54130,329494713,True
386,16-07-06,9.00,11.67,,,,False
459,16-07-06,11.50,18.38,,J54129,,False
459,16-07-06,11.50,18.38,15.3591666666325,J54129,,False
459,16-07-06,11.50,18.38,,J54129,,False
459,16-07-06,11.50,18.38,,,,False
459,16-07-06,11.50,18.38,16.5977777777589,J54131,328961767A,True
459,16-07-06,11.50,18.38,16.8705555555644,J54129,328961724,True
459,16-07-06,11.50,18.38,17.0241666666116,J54131,0,False
459,16-07-06,11.50,18.38,17.109444444417,J54129,328961767A,True
459,16-07-06,11.50,18.38,17.6105555554968,J54129,,False
459,16-07-06,11.50,18.38,18.3141666665906,J54130,329058704,True
459,16-07-06,11.50,18.38,16.4633333333186,J54129,0,False
459,16-07-06,11.50,18.38,,,,False
459,16-07-06,11.50,18.38,17.0241666666116,J54131,0,False
459,16-07-06,11.50,18.38,,J54129,,False
459,16-07-06,11.50,18.38,15.1311111110263,J54131,329459117,True
459,16-07-06,11.50,18.38,,J54129,,False
459,16-07-06,11.50,18.38,13.093333333265,J54128,,False
459,16-07-06,11.50,18.38,13.3391666666139,,329518145B,False
459,16-07-06,11.50,18.38,,J54130,,False
459,16-07-06,11.50,18.38,,J54129,,False
459,16-07-06,11.50,18.38,,J54159,,False
459,16-07-06,11.50,18.38,,J54129,,False
459,16-07-06,11.50,18.38,14.5325000000303,J54129,329459116B,True
459,16-07-06,11.50,18.38,,,,False
459,16-07-06,11.50,18.38,14.906388888834,J54129,-1,True
459,16-07-06,11.50,18.38,15.0202777778031,J54129,-1,True
459,16-07-06,11.50,18.38,13.438055555569,,329014384,False
142,16-07-07,10.51,17.66,,J54145,,False
142,16-07-07,10.51,17.66,14.594722222304,J54130,,False
142,16-07-07,10.51,17.66,,,,False
142,16-07-07,10.51,17.66,,J54186,,False
142,16-07-07,10.51,17.66,12.7627777777961,J54127,0,False
142,16-07-07,10.51,17.66,13.005277777731,,,False
142,16-07-07,10.51,17.66,13.1733333332813,J54130,328961702A,True
142,16-07-07,10.51,17.66,13.2183333333232,J54130,329246294,True
142,16-07-07,10.51,17.66,13.5719444444985,,329459116B,False
142,16-07-07,10.51,17.66,14.1947222222225,,,False
142,16-07-07,10.51,17.66,14.4794444444706,J54159,0,False
142,16-07-07,10.51,17.66,14.5033333333558,,328961702A,False
142,16-07-07,10.51,17.66,14.517777777859,,329518145B,False
142,16-07-07,10.51,17.66,,,,False
142,16-07-07,10.51,17.66,14.5755555555224,,328961702A,False
142,16-07-07,10.51,17.66,,,,False
142,16-07-07,10.51,17.66,,,,False
142,16-07-07,10.51,17.66,,J54130,,False
142,16-07-07,10.51,17.66,14.5616666667047,,328961702A,False
142,16-07-07,10.51,17.66,11.9838888889644,J54130,328961702A,True
142,16-07-07,10.51,17.66,,,,False
142,16-07-07,10.51,17.66,14.7086111110984,,-1,False
142,16-07-07,10.51,17.66,11.2511111111962,,328961702A,False
142,16-07-07,10.51,17.66,,,,False
142,16-07-07,10.51,17.66,11.782222222304,J54130,328961702A,True
142,16-07-07,10.51,17.66,13.0694444443798,,329246294,False
142,16-07-07,10.51,17.66,11.8644444443635,,328961702A,False
142,16-07-07,10.51,17.66,12.1980555555783,,328961702A,False
142,16-07-07,10.51,17.66,11.9661111110472,,328961702A,False
142,16-07-07,10.51,17.66,12.4266666666954,J54130,328961724,True
142,16-07-07,10.51,17.66,12.0238888888853,,0,False
142,16-07-07,10.51,17.66,12.0388888888992,,328961702A,False
142,16-07-07,10.51,17.66,12.1761111110682,,328961702A,False
142,16-07-07,10.51,17.66,12.2130555555923,,328961702A,False
142,16-07-07,10.51,17.66,,J54130,,False
142,16-07-07,10.51,17.66,,,,False
142,16-07-07,10.51,17.66,,J54130,,False
142,16-07-07,10.51,17.66,,,,False
142,16-07-07,10.51,17.66,,,,False
142,16-07-07,10.51,17.66,,,,False
142,16-07-07,10.51,17.66,,,,False
142,16-07-07,10.51,17.66,15.9649999999674,,0,False
142,16-07-07,10.51,17.66,15.9941666666418,,0,False
142,16-07-07,10.51,17.66,16.0916666667326,,0,False
142,16-07-07,10.51,17.66,,,,False
142,16-07-07,10.51,17.66,,,,False
142,16-07-07,10.51,17.66,,J54130,,False
142,16-07-07,10.51,17.66,15.9230555554968,,0,False
142,16-07-07,10.51,17.66,15.1338888889295,J54130,,False
142,16-07-07,10.51,17.66,,J54130,,False
142,16-07-07,10.51,17.66,,,,False
142,16-07-07,10.51,17.66,,,,False
142,16-07-07,10.51,17.66,,J54130,,False
142,16-07-07,10.51,17.66,,J54185,,False
142,16-07-07,10.51,17.66,,,,False
142,16-07-07,10.51,17.66,18.0466666667489,J54130,,False
142,16-07-07,10.51,17.66,,,,False
142,16-07-07,10.51,17.66,18.1044444444124,J54173,328961702A,True
142,16-07-07,10.51,17.66,16.4136111111729,J54149,-1,False
142,16-07-07,10.51,17.66,15.5655555555713,,328961702A,False
142,16-07-07,10.51,17.66,,,,False
142,16-07-07,10.51,17.66,15.1852777777822,,0,False
142,16-07-07,10.51,17.66,15.2594444444985,,328961702A,False
142,16-07-07,10.51,17.66,15.3799999999464,,328961702A,False
142,16-07-07,10.51,17.66,,J54130,,False
142,16-07-07,10.51,17.66,,,,False
142,16-07-07,10.51,17.66,,J54130,,False
142,16-07-07,10.51,17.66,15.9405555555713,J54130,,False
142,16-07-07,10.51,17.66,15.5313888889505,,0,False
142,16-07-07,10.51,17.66,14.7272222221945,,328961702A,False
142,16-07-07,10.51,17.66,15.5875000000815,,328961702A,False
142,16-07-07,10.51,17.66,15.6422222221736,J54145,0,False
142,16-07-07,10.51,17.66,15.6599999999162,,0,False
142,16-07-07,10.51,17.66,,J54130,,False
142,16-07-07,10.51,17.66,,J54159,,False
142,16-07-07,10.51,17.66,15.7938888888457,,0,False
142,16-07-07,10.51,17.66,15.8150000000023,,0,False
142,16-07-07,10.51,17.66,15.851388888841,J54159,0,False
142,16-07-07,10.51,17.66,,,,False
142,16-07-07,10.51,17.66,,J54130,,False
142,16-07-07,10.51,17.66,10.9747222223086,,329069252,False
142,16-07-07,10.51,17.66,10.8202777777333,,329069248,False
142,16-07-07,10.51,17.66,,J54159,,False
142,16-07-07,10.51,17.66,10.7538888888666,,328961702A,False
142,16-07-07,10.51,17.66,,,,False
142,16-07-07,10.51,17.66,15.2175000000279,,328961702A,False
386,16-07-07,13.88,18.04,13.9463888888131,J54129,329459116B,True
386,16-07-07,13.88,18.04,15.4177777778241,J54129,328961724,True
386,16-07-07,13.88,18.04,14.9888888889109,J54173,329518145B,True
386,16-07-07,13.88,18.04,14.7683333333116,J54129,329459118,True
386,16-07-07,13.88,18.04,14.7330555554945,J54130,329459116B,True
386,16-07-07,13.88,18.04,,J54129,,False
386,16-07-07,13.88,18.04,14.66444444441,J54129,329459119,True
386,16-07-07,13.88,18.04,15.4694444445195,J54129,329459117,True
386,16-07-07,13.88,18.04,14.2305555555504,J54129,329459116B,True
386,16-07-07,13.88,18.04,15.1369444445008,J54129,329663955,True
386,16-07-07,13.88,18.04,14.5541666666977,J54131,,False
386,16-07-07,13.88,18.04,17.5297222223016,J54173,329459116B,True
386,16-07-07,13.88,18.04,14.9027777777519,J54129,328961689B,True
386,16-07-07,13.88,18.04,17.9755555556039,J54130,329518145B,True
386,16-07-07,13.88,18.04,15.5225000000792,J54129,329518145B,True
386,16-07-07,13.88,18.04,,J54130,,False
386,16-07-07,13.88,18.04,17.4144444444682,J54130,329354707,True
386,16-07-07,13.88,18.04,17.1041666666279,J54130,329518145B,True
386,16-07-07,13.88,18.04,16.0888888888294,J54129,328961767C,True
386,16-07-07,13.88,18.04,,J54130,,False
386,16-07-07,13.88,18.04,,J54130,,False
386,16-07-07,13.88,18.04,15.7694444444496,J54167,,False
386,16-07-07,13.88,18.04,,J54130,,False
386,16-07-07,13.88,18.04,18.0263888889458,,329518145B,False
511,16-07-07,11.18,19.01,,J54131,,False
511,16-07-07,11.18,19.01,11.3116666665883,,-1,False
511,16-07-07,11.18,19.01,12.0052777777892,J54131,329225635,True
511,16-07-07,11.18,19.01,,J54173,,False
511,16-07-07,11.18,19.01,12.8744444443728,J54131,329328382,True
511,16-07-07,11.18,19.01,12.9113888888969,,-1,False
511,16-07-07,11.18,19.01,13.5047222222784,,329225635,False
511,16-07-07,11.18,19.01,15.8455555555411,J54131,329225635,True
511,16-07-07,11.18,19.01,18.2713888889411,J54126,,False
511,16-07-07,11.18,19.01,16.2736111111008,,329328382,False
511,16-07-07,11.18,19.01,,J54159,,False
511,16-07-07,11.18,19.01,,J54130,,False
511,16-07-07,11.18,19.01,,J54128,,False
307,16-07-07,8.66,17.72,14.7227777777589,J54130,329523947,True
307,16-07-07,8.66,17.72,11.4375,,329093897,False
307,16-07-07,8.66,17.72,,J54145,,False
307,16-07-07,8.66,17.72,11.0233333332581,,329093898,False
307,16-07-07,8.66,17.72,10.8805555556319,J54130,329093898,True
307,16-07-07,8.66,17.72,,,,False
307,16-07-07,8.66,17.72,,,,False
307,16-07-07,8.66,17.72,13.3255555556389,,329093898,False
307,16-07-07,8.66,17.72,11.5958333333256,J54130,329093898,True
307,16-07-07,8.66,17.72,14.3763888889225,,329093898,False
307,16-07-07,8.66,17.72,,,,False
307,16-07-07,8.66,17.72,14.7502777777263,,329093898,False
307,16-07-07,8.66,17.72,,,,False
307,16-07-07,8.66,17.72,,J54130,,False
307,16-07-07,8.66,17.72,,J54130,,False
307,16-07-07,8.66,17.72,,,,False
307,16-07-07,8.66,17.72,,,,False
307,16-07-07,8.66,17.72,,J54130,,False
307,16-07-07,8.66,17.72,,,,False
307,16-07-07,8.66,17.72,,,,False
307,16-07-07,8.66,17.72,,,,False
307,16-07-07,8.66,17.72,,J54130,,False
307,16-07-07,8.66,17.72,11.9308333334047,,329093898,False
307,16-07-07,8.66,17.72,,J54173,,False
307,16-07-07,8.66,17.72,,,,False
307,16-07-07,8.66,17.72,15.3374999999651,,,False
307,16-07-07,8.66,17.72,15.1177777777193,,329524034,False
307,16-07-07,8.66,17.72,,J54130,,False
307,16-07-07,8.66,17.72,,J54130,,False
307,16-07-07,8.66,17.72,14.2988888889668,J54182,-1,True
307,16-07-07,8.66,17.72,,,,False
307,16-07-07,8.66,17.72,13.3572222221992,,329093898,False
307,16-07-07,8.66,17.72,,,,False
307,16-07-07,8.66,17.72,,J54185,,False
307,16-07-07,8.66,17.72,,,,False
307,16-07-07,8.66,17.72,12.9930555556202,,329093898,False
307,16-07-07,8.66,17.72,,,,False
307,16-07-07,8.66,17.72,,,,False
613,16-07-07,10.83,15.26,11.9016666667303,J54130,329216611,True
613,16-07-07,10.83,15.26,13.2694444445078,,,False
613,16-07-07,10.83,15.26,,J54185,,False
613,16-07-07,10.83,15.26,13.5466666667489,,,False
613,16-07-07,10.83,15.26,,,,False
613,16-07-07,10.83,15.26,,J54130,,False
613,16-07-07,10.83,15.26,,,,False
613,16-07-07,10.83,15.26,,,,False
613,16-07-07,10.83,15.26,,J54130,,False
613,16-07-07,10.83,15.26,,J54127,,False
613,16-07-07,10.83,15.26,,,,False
613,16-07-07,10.83,15.26,14.5030555555131,J54130,328961724,True
386,16-07-08,10.33,17.50,13.9005555555923,J54129,329518145B,True
386,16-07-08,10.33,17.50,13.5472222222597,J54129,329663955,True
386,16-07-08,10.33,17.50,,J54129,,False
386,16-07-08,10.33,17.50,14.0441666667466,J54130,329459116B,True
386,16-07-08,10.33,17.50,,J54130,,False
386,16-07-08,10.33,17.50,13.994722222269,J54129,329459118,True
386,16-07-08,10.33,17.50,13.9741666666232,J54129,329518145B,True
386,16-07-08,10.33,17.50,13.9275000000489,J54130,329459117,True
386,16-07-08,10.33,17.50,14.0811111110961,,329518145B,False
386,16-07-08,10.33,17.50,13.882500000007,,329484653,False
386,16-07-08,10.33,17.50,13.8511111111147,J54129,329459119,True
386,16-07-08,10.33,17.50,13.7802777778124,J54129,329216611,True
386,16-07-08,10.33,17.50,13.7463888888597,J54130,329069968,True
386,16-07-08,10.33,17.50,,J54130,,False
386,16-07-08,10.33,17.50,,J54128,,False
386,16-07-08,10.33,17.50,13.5030555555713,,329459118,False
386,16-07-08,10.33,17.50,13.4669444444007,J54130,329316066,True
386,16-07-08,10.33,17.50,15.1769444444217,J54173,329518145B,True
386,16-07-08,10.33,17.50,10.8011111111264,J54129,329459119,True
386,16-07-08,10.33,17.50,13.2994444443611,J54145,329459116B,True
386,16-07-08,10.33,17.50,13.6972222222248,J54130,329459116B,True
386,16-07-08,10.33,17.50,17.5458333333372,J54129,329518145B,True
386,16-07-08,10.33,17.50,13.4408333332976,J54129,,False
386,16-07-08,10.33,17.50,,J54130,,False
386,16-07-08,10.33,17.50,13.2669444444473,J54130,329518145B,True
386,16-07-08,10.33,17.50,,J54129,,False
386,16-07-08,10.33,17.50,,J54129,,False
386,16-07-08,10.33,17.50,,,,False
386,16-07-08,10.33,17.50,12.8466666667373,J54130,329459116B,True
386,16-07-08,10.33,17.50,,J54129,,False
386,16-07-08,10.33,17.50,17.5691666667117,J54129,-1,True
386,16-07-08,10.33,17.50,13.4124999999767,J54129,,False
386,16-07-08,10.33,17.50,15.1883333333535,,328961767C,False
386,16-07-08,10.33,17.50,17.1647222221945,J54129,329459117,True
386,16-07-08,10.33,17.50,16.8252777778544,J54130,329518145B,True
386,16-07-08,10.33,17.50,,,,False
386,16-07-08,10.33,17.50,16.3208333333605,J54129,329459117,True
386,16-07-08,10.33,17.50,16.2097222222947,J54173,329459116B,True
386,16-07-08,10.33,17.50,,J54129,,False
386,16-07-08,10.33,17.50,15.4125000000349,J54129,329459119,True
386,16-07-08,10.33,17.50,15.3649999999325,J54129,329518146,True
386,16-07-08,10.33,17.50,,J54130,,False
386,16-07-08,10.33,17.50,10.6433333333116,J54130,329316066,True
386,16-07-08,10.33,17.50,16.0808333333116,J54129,329459118,True
386,16-07-08,10.33,17.50,13.6080555554945,J54130,329459116C,True
386,16-07-08,10.33,17.50,17.2058333333116,J54130,329459116B,True
386,16-07-08,10.33,17.50,16.994722222269,,329518145B,False
